Base_Position	Entropy	Entropy_Smoothed
810	0,115116992378891	0,082073708762
811	0,130895419200391	0,0851755487061
812	0,103467960142744	0,0890212926685
813	0,010912788521543	0,0919058393479
814	0,004978782640872	0,0951676432615
815	0,003894115563685	0,0965311207203
816	0,002139207940897	0,100487900926
817	0,01246637541347	0,103479509445
818	0,109220010026361	0,104231069092
819	0,005642999101674	0,10483688142
820	0,039608505665438	0,106736088732
821	0,129061563165767	0,108254147307
822	0,152010748154475	0,10847904785
823	0,249134196811529	0,109600187096
824	0,162498986796163	0,113261052614
825	0,139337217078548	0,113699531679
826	0,175854310349118	0,114004391595
827	0,078098352806319	0,116097902505
828	0,152010379005721	0,117883427869
829	0,087191897715738	0,119616980521
830	0,193723089578866	0,119584585118
831	0,027151244829501	0,120546688279
832	0,093262726930863	0,121620245462
833	0,210765150647346	0,121934490789
834	0,231987612754473	0,124349064206
835	0,191879055962298	0,125834233466
836	0,148758301570859	0,125851354962
837	0,191709256255858	0,12587010164
838	0,263141464647391	0,125801626905
839	0,270442308292445	0,124560959819
840	0,254973061502639	0,126031873342
841	0,224390305305227	0,129198532841
842	0,239348588209282	0,131760173884
843	0,238856731251869	0,133685336336
844	0,239410806838647	0,133103648048
845	0,267665145211865	0,132873435603
846	0,274623377147192	0,13261322924
847	0,246867100793461	0,132261716662
848	0,234832016192591	0,131984389644
849	0,208388787140699	0,133410565972
850	0,285320187420638	0,134205839854
851	0,21446215621241	0,135034383322
852	0,073052087919195	0,13519354868
853	0,077521398982335	0,135078636592
854	0,141032209603505	0,133565420399
855	0,113482544905483	0,133611243086
856	0,033890461006033	0,133130576914
857	0,083458529904703	0,133070805628
858	0,258286106127172	0,131720388091
859	0,030693534586862	0,129046112643
860	0,02912707896024	0,129362371274
861	0,148571283592417	0,129359487339
862	0,129037489947559	0,127364499725
863	0,132788481376898	0,12631198796
864	0,00442252925234	0,124255753936
865	0,068060324306607	0,123073334387
866	0,080656684504361	0,120357549563
867	0,055092463936162	0,121586683727
868	0,192646824181282	0,121691751926
869	0,17312417975753	0,121692180064
870	0,003823338368081	0,118460390795
871	0,003337787363831	0,117573062459
872	0,003110411283795	0,115497250656
873	0,043080240965814	0,112819488858
874	0,11512081522903	0,109099446816
875	0,2290453364849	0,105272869881
876	0,229706652360713	0,101716322037
877	0,225042156064258	0,0986183849934
878	0,005249069565323	0,0952810408411
879	0,003181188479399	0,0919610129115
880	0,096902547016987	0,0899672579364
881	0,106289538703297	0,087742891847
882	0,084055068867678	0,0844608760362
883	0,110745131503166	0,0809973821571
884	0,060647954414708	0,077673199182
885	0,061892158306593	0,0747593954979
886	0,013280782980405	0,071115728005
887	0,00442252925234	0,0680825430297
888	0,003294876519417	0,0687844572142
889	0,008850587176633	0,0677605541657
890	0,005961873627564	0,0670266560252
891	0,124877573184432	0,0654600959318
892	0,057481520508697	0,0650213920386
893	0,061934915487095	0,0639048352759
894	0,184637090937369	0,0613924992154
895	0,139135341632636	0,0612465399907
896	0,036205177412545	0,0608986330935
897	0,00442252925234	0,058854563331
898	0,00807399732916	0,0571112192639
899	0,00442252925234	0,056992203101
900	0,00361815188221	0,0587569223289
901	0,1131906363539	0,0578659403631
902	0,100617500832027	0,0567858385822
903	0,210795120354561	0,056165342487
904	0,005762363898717	0,0535498952558
905	0,129766072415304	0,0514808298634
906	0,003451475403849	0,0514637083678
907	0,004265930367907	0,0544976408018
908	0,00273852171758	0,05611013236
909	0,002581922833147	0,0555423830229
910	0,006014712405704	0,0539791083296
911	0,007534712276512	0,050887831226
912	0,005734497547528	0,0490013403439
913	0,006454776176017	0,0471146325768
914	0,099847958582481	0,0473693694866
915	0,11195951895398	0,0473996318871
916	0,044882270392994	0,0476771171755
917	0,00442252925234	0,047822244694
918	0,002139207940897	0,0468672260482
919	0,00442252925234	0,0453381477457
920	0,030263462914128	0,0460945277641
921	0,002139207940897	0,0452949106852
922	0,122186080838606	0,0453045439467
923	0,005848185587546	0,0453322819267
924	0,08965933976764	0,0453572677347
925	0,003823338368081	0,0452864609974
926	0,003181188479399	0,0452302273727
927	0,005299556513965	0,0436217926311
928	0,082422581894568	0,0428638070417
929	0,020476388858814	0,0420234569817
930	0,004773596155	0,0418790644585
931	0,005486400217242	0,0399790463952
932	0,007003405249598	0,0405528693285
933	0,124457349972866	0,041625141815
934	0,127952875208764	0,0415199861823
935	0,005691586703113	0,0415632140554
936	0,005049559836475	0,0419333936275
937	0,011657737275379	0,0403634542013
938	0,009565517998706	0,0390047344961
939	0,028289602285554	0,0363855763672
940	0,002624833677562	0,0372471331395
941	0,215713057741905	0,0362759959019
942	0,115984820361963	0,0362853938459
943	0,003337787363831	0,0379023290251
944	0,005691586703113	0,0378921432848
945	0,012655939228774	0,0378756326662
946	0,097652290614435	0,0378515800719
947	0,092972612366703	0,037788375772
948	0,023080653252658	0,0377353903771
949	0,005299556513965	0,0376988095112
950	0,116326517206501	0,0363200927795
951	0,116448464998769	0,0372728579173
952	0,017203763659288	0,0383350032749
953	0,003709650328063	0,0400572847291
954	0,11359455570406	0,0438090633902
955	0,005918962783149	0,0446474096125
956	0,013955111284797	0,0449408856085
957	0,006364187853903	0,0452993336929
958	0,005043883079451	0,0441542666059
959	0,003894115563685	0,0440910950908
960	0,002025519900879	0,0439807320793
961	0,012287141271506	0,0448560832378
962	0,00442252925234	0,0453157237124
963	0,003110411283795	0,0486716838703
964	0,174529614311989	0,0506692484865
965	0,006134077202746	0,0540871396994
966	0,076372782748385	0,058100210128
967	0,079481603303601	0,0613746752415
968	0,000713103042937	0,0628477611648
969	0,007448480369862	0,0633882063853
970	0,02953072192909	0,0641097566897
971	0,003294876519417	0,0678719529284
972	0,005507121467491	0,0715421783272
973	0,027454051330705	0,0738958384221
974	0,066071337957539	0,0778372023682
975	0,061786465784424	0,0810652532021
976	0,004109331483474	0,0842707039951
977	0,117451392910713	0,0836239476309
978	0,002025519900879	0,0825420222481
979	0,001426179529363	0,0832364763053
980	0,004331030806487	0,0846655790904
981	0,003110411283795	0,0848028890809
982	0,002025519900879	0,0862895906781
983	0,003894115563685	0,0882612378932
984	0,003337787363831	0,0916421287275
985	0,178653078598622	0,0946145144289
986	0,119232445423902	0,0952866135475
987	0,124982231050148	0,0962098584586
988	0,264763714215636	0,0992240538674
989	0,063106764813611	0,102604426913
990	0,050806782637688	0,103395099834
991	0,027230573844095	0,106449750702
992	0,04203138474956	0,108462106556
993	0,001426179529363	0,110067339291
994	0,081933928962102	0,112552042427
995	0,065097919465569	0,115625935255
996	0,035356021700977	0,119219239587
997	0,240216767568003	0,120941808874
998	0,222252105028927	0,122525085862
999	0,259728773762076	0,125147279439
1000	0,285688526158943	0,125521325727
1001	0,234698958161756	0,128274621561
1002	0,110119419876803	0,129676444944
1003	0,1622885154121	0,132381168791
1004	0,178461396514637	0,135498809652
1005	0,269045323412185	0,139381402059
1006	0,261965337751643	0,142440096803
1007	0,176413943919602	0,145365869984
1008	0,285460994226962	0,148802632295
1009	0,254253160653977	0,149520213461
1010	0,227006389188114	0,149193226406
1011	0,170440112248406	0,148358245286
1012	0,040250043570062	0,148374527258
1013	0,051949571363394	0,146745957008
1014	0,105728781663384	0,146798329391
1015	0,022267638564362	0,146804654269
1016	0,201721402415183	0,149147572265
1017	0,230987917426156	0,149113325004
1018	0,259743011651587	0,149111087878
1019	0,213366555612565	0,149074207534
1020	0,163373455509671	0,149084392206
1021	0,181075608771304	0,147026619388
1022	0,228197442280358	0,145381166088
1023	0,24033576352913	0,143672316467
1024	0,168941660195105	0,141695775713
1025	0,219744523511258	0,141153899598
1026	0,154820021032312	0,140448462411
1027	0,1187304793044	0,140079828207
1028	0,178973102618146	0,139571920937
1029	0,219066613548429	0,139603234828
1030	0,253556823100145	0,138495929118
1031	0,132866991404254	0,137611404389
1032	0,115251918418757	0,137143202977
1033	0,186663961619679	0,133793854353
1034	0,200712854536074	0,130700132663
1035	0,198864785539989	0,127044340729
1036	0,174500419592305	0,123041453215
1037	0,268812272540138	0,119770532349
1038	0,218947963351421	0,118287264581
1039	0,279229948852109	0,116034671425
1040	0,243639353986208	0,114507639649
1041	0,208098999209885	0,111662121139
1042	0,246080483233957	0,108004315782
1043	0,077684732954499	0,105529562133
1044	0,043182244111795	0,101499230606
1045	0,003337787363831	0,0979325676318
1046	0,005249069565323	0,0956316815867
1047	0,003451475403849	0,0957154271108
1048	0,005691586703113	0,0951773111003
1049	0,001868921016446	0,09446573448
1050	0,168335290493352	0,0944004840091
1051	0,000713103042937	0,0942506611548
1052	0,001868921016446	0,091957963493
1053	0,001312491489345	0,0887371262592
1054	0,004050714448117	0,0854617217776
1055	0,034608981295424	0,0824959476103
1056	0,004050714448117	0,0801962904973
1057	0,005362757605341	0,0777335960723
1058	0,126405861412035	0,0745425209505
1059	0,025175436788649	0,0711397130136
1060	0,001426179529363	0,0702164057585
1061	0,001426179529363	0,0675667031238
1062	0,006477875893921	0,065373738416
1063	0,00361815188221	0,0642821778971
1064	0,00442252925234	0,062502528501
1065	0,003181188479399	0,0604922990161
1066	0,002581922833147	0,0569942585188
1067	0,005762363898717	0,0551695212348
1068	0,005691586703113	0,0535621869963
1069	0,003823338368081	0,0509613731801
1070	0,005486400217242	0,0481246068002
1071	0,005734497547528	0,0455313799794
1072	0,006290676087179	0,0431122775263
1073	0,004606994487962	0,0409220144631
1074	0,071569172198998	0,0378471814199
1075	0,069859027691659	0,0339217592307
1076	0,005918962783149	0,0305573485824
1077	0,003181188479399	0,0276401359589
1078	0,003337787363831	0,024163822223
1079	0,004586752451724	0,0231327214903
1080	0,0659443660346	0,0250347407551
1081	0,176302298933656	0,0267647923252
1082	0,002581922833147	0,0294073873268
1083	0,002139207940897	0,0311160579401
1084	0,101161248705208	0,0336960182055
1085	0,011780038760252	0,0370344283562
1086	0,041232566091748	0,0369804366771
1087	0,005529311061656	0,0390257666155
1088	0,030464697939254	0,0410520743495
1089	0,005762363898717	0,0421348591725
1090	0,002397457597526	0,0423249231319
1091	0,008686999023653	0,0424130292981
1092	0,004822183756439	0,0446543173615
1093	0,002139207940897	0,0448011157483
1094	0,104310152343264	0,0447080693747
1095	0,034265339077402	0,0460383678858
1096	0,001312491489345	0,0480329231107
1097	0,042321242982144	0,0501734253452
1098	0,05439764488663	0,0532556923219
1099	0,078350549607572	0,0560000361252
1100	0,0086939882922	0,058446137204
1101	0,005135381525304	0,0619926965303
1102	0,00273852171758	0,0651086443961
1103	0,004606994487962	0,0672062866315
1104	0,002139207940897	0,0691328315148
1105	0,017338908087981	0,071957648102
1106	0,005163247876493	0,07538145213
1107	0,115493858116132	0,0754816179056
1108	0,003709650328063	0,0766841449212
1109	0,004450395603529	0,0767092086182
1110	0,008130608609971	0,0784281884625
1111	0,003894115563685	0,0777334077885
1112	0,00273852171758	0,07782214464
1113	0,005507681665015	0,0786493027487
1114	0,176323592647983	0,0801243251434
1115	0,124441397272034	0,0818855251817
1116	0,190230719680069	0,0829097209097
1117	0,123058418333959	0,0830972916323
1118	0,18628880528264	0,0861486556614
1119	0,235557631563681	0,0874487544862
1120	0,164555872952899	0,0877833663509
1121	0,143886198732986	0,08871171296
1122	0,143710462396522	0,0881783065239
1123	0,077107429097869	0,0881362009778
1124	0,017355191605451	0,0883797276205
1125	0,040776412931623	0,0883450908129
1126	0,160940878886684	0,088374020408
1127	0,015638644678688	0,0883809702478
1128	0,119892615261962	0,0905910385247
1129	0,118296332565112	0,0924302676592
1130	0,14104504527033	0,0936801450699
1131	0,151261335950153	0,0939782480891
1132	0,222236564257435	0,0965141705783
1133	0,195722218116419	0,097939259401
1134	0,175649604768462	0,0974711614369
1135	0,251440341323196	0,0964173929061
1136	0,220698273437939	0,0988845598644
1137	0,152597320374828	0,101340101878
1138	0,140549728530743	0,103520723315
1139	0,201560499472333	0,103518088097
1140	0,245152682177049	0,10355334219
1141	0,012746101844687	0,104014899211
1142	0,090467567175195	0,103996768749
1143	0,006361453282783	0,102357043677
1144	0,19189776129961	0,102343170411
1145	0,021224380510102	0,102383101824
1146	0,012130542387073	0,102328822141
1147	0,061082256085757	0,102302127917
1148	0,106589354998473	0,103416403641
1149	0,127870755133158	0,103392341594
1150	0,13763806699131	0,1015012772
1151	0,189432249517597	0,0997439169467
1152	0,216177404866052	0,0970552712356
1153	0,093146125676857	0,0953341784427
1154	0,124584079238668	0,0941032580007
1155	0,076764301395586	0,0907911439831
1156	0,003894115563685	0,0884709059115
1157	0,002581922833147	0,0865837243051
1158	0,0475115629335	0,0845574165711
1159	0,003337787363831	0,083466069056
1160	0,00442252925234	0,083244836619
1161	0,009173487809559	0,0830450592494
1162	0,159526963144491	0,0810951262679
1163	0,130885247352181	0,0826248481939
1164	0,191801571091387	0,0809708012828
1165	0,055132550420503	0,079336483897
1166	0,178827065736033	0,0783932581897
1167	0,142077460571616	0,0768736234682
1168	0,021630787399287	0,0738556457689
1169	0,004586752451724	0,0711353220318
1170	0,181395675375891	0,069343038458
1171	0,177023322464765	0,0657612207683
1172	0,155382022289763	0,0644124648956
1173	0,00442252925234	0,0622769376228
1174	0,004606994487962	0,0602878342365
1175	0,049647899518788	0,0579573490947
1176	0,003894115563685	0,054566903807
1177	0,000713103042937	0,0544537049772
1178	0,00273852171758	0,0531902471589
1179	0,007245594503195	0,0548272459031
1180	0,004331030806487	0,0525730215354
1181	0,002025519900879	0,0562182329145
1182	0,08073782238619	0,0579888767376
1183	0,003823338368081	0,0596101719619
1184	0,043949085086189	0,0609610939508
1185	0,001426179529363	0,0591547428707
1186	0,002025519900879	0,0572174207694
1187	0,002581922833147	0,0545112457763
1188	0,100124374344089	0,0515132620273
1189	0,003709650328063	0,0508629441347
1190	0,002139207940897	0,0507260658629
1191	0,011783486286678	0,0496583689844
1192	0,001868921016446	0,0496663158422
1193	0,000713103042937	0,0498828287578
1194	0,001868921016446	0,0499583665098
1195	0,026791997057025	0,0499818092994
1196	0,024445570184759	0,050884977652
1197	0,122719179493674	0,050885245139
1198	0,004109331483474	0,0502478948764
1199	0,003894115563685	0,0496945454953
1200	0,075019245761165	0,0470863615039
1201	0,044886905443713	0,0463629437329
1202	0,010978125308031	0,0438388314786
1203	0,005299556513965	0,0418545990202
1204	0,050189754603974	0,0416140780203
1205	0,000713103042937	0,0415774889838
1206	0,126285362347766	0,0390166823062
1207	0,003110411283795	0,0366638475966
1208	0,001312491489345	0,0374704490329
1209	0,038426539543467	0,0408876114195
1210	0,007821512038104	0,0434360815819
1211	0,004822183756439	0,0449699790593
1212	0,002025519900879	0,0465662472469
1213	0,120951365374817	0,0466643740539
1214	0,034102055561352	0,0467165624113
1215	0,276389177041948	0,046641989917
1216	0,136075610008969	0,0483744305126
1217	0,174572921786014	0,0497793680164
1218	0,201153894217934	0,0494276187434
1219	0,001426179529363	0,0513690142869
1220	0,002025519900879	0,0508854233476
1221	0	0,0539171829908
1222	0,006318542438368	0,0568168278467
1223	0,047623873188851	0,0570142063312
1224	0,115002600218908	0,0559386496936
1225	0,002025519900879	0,0592665523999
1226	0,004450395603529	0,0596501029029
1227	0,017737826929177	0,0632092875557
1228	0,052799205570042	0,0655940362049
1229	0,004978782640872	0,0678528940288
1230	0,067644313930651	0,0702936940489
1231	0,009192211897212	0,0699586339104
1232	0,114912444764279	0,0711984479393
1233	0,092150790676236	0,0703604668437
1234	0,009228691693256	0,0704184514356
1235	0,004493306447944	0,072511662621
1236	0,002139207940897	0,0735708126759
1237	0,003181188479399	0,0756510320207
1238	0,00479431740525	0,0777469045975
1239	0,002025519900879	0,0798119872488
1240	0,002139207940897	0,080073601809
1241	0,012324892792828	0,0803262663371
1242	0,2118441228311	0,0787789273507
1243	0,24362389631229	0,082702208099
1244	0,182999905858366	0,0839409490881
1245	0,157020722938987	0,0834225586366
1246	0,115632888692251	0,0846222708685
1247	0,007581979536391	0,084597816976
1248	0,006391706733043	0,086904914597
1249	0,002025519900879	0,0868659020554
1250	0,125601872500132	0,0887897221166
1251	0,100371145165799	0,0885379496939
1252	0,056115373278208	0,0866964049593
1253	0,139721026409999	0,084265685066
1254	0,010097719335082	0,0814289426176
1255	0,213649354558341	0,0841271328502
1256	0,205000659810382	0,0863331902422
1257	0,016398416749717	0,0890363023926
1258	0,024835409714408	0,0921599039139
1259	0,23666283976332	0,0944851603513
1260	0,028987743155427	0,0935082615853
1261	0,260926411980257	0,0935616450709
1262	0,168801326458385	0,0963161203884
1263	0,158833150715757	0,0978758969633
1264	0,172724922425696	0,0971937993024
1265	0,003337787363831	0,097198671647
1266	0,111232552206142	0,0962800069818
1267	0,064060502801736	0,0979557078628
1268	0,008168252915182	0,0963595470587
1269	0,150418898540912	0,0955715030059
1270	0,149159749608934	0,095478786292
1271	0,190502259579075	0,0954333460783
1272	0,157689205679972	0,0958685595812
1273	0,149855342109913	0,0974066676903
1274	0,068502773815803	0,0975104858807
1275	0,018399620007629	0,100672126283
1276	0,017971633305124	0,102161653424
1277	0,27774006366014	0,102531135613
1278	0,088024360725159	0,101021745119
1279	0,002139207940897	0,0976579909976
1280	0,091801368272205	0,0950704054998
1281	0,003110411283795	0,0928561883136
1282	0,163522353367948	0,0917110538062
1283	0,118220487464746	0,0916544276968
1284	0,168769459846179	0,0916303818252
1285	0,258765107449903	0,0916763184797
1286	0,007167478587776	0,0906076377819
1287	0,00442252925234	0,089228383399
1288	0,002581922833147	0,088453434081
1289	0,190299495807872	0,0880503297063
1290	0,156449537341682	0,0884755018579
1291	0,189217850531569	0,0869535354984
1292	0,224970648929785	0,0872394064352
1293	0,210391823806056	0,0872789888921
1294	0,04661968659367	0,0885138050552
1295	0,005762363898717	0,0856315934548
1296	0,19726366782666	0,0852691707223
1297	0,126922187173659	0,0815683494228
1298	0,005052369307418	0,079208589786
1299	0,005319846760926	0,0769701048893
1300	0,003337787363831	0,0764685523446
1301	0,126491273569133	0,0782617522555
1302	0,003181188479399	0,0767171502423
1303	0,036987706978324	0,0758121873886
1304	0,00273852171758	0,0757431807379
1305	0,001312491489345	0,0753123232071
1306	0,032604153144125	0,0732157190356
1307	0,110848756118978	0,0713700212981
1308	0,012061590730079	0,0695089758951
1309	0,223340348081551	0,0674699177143
1310	0,106406107819317	0,0665202426584
1311	0,038188645975136	0,0662916403383
1312	0,106186788271524	0,0660552767129
1313	0,008161107814243	0,0627633632123
1314	0,001868921016446	0,0615058723448
1315	0,002025519900879	0,061502011103
1316	0,035473473174537	0,0603000307092
1317	0,00361815188221	0,0605029567439
1318	0,004708495716421	0,0584378374422
1319	0,005241085719742	0,0583406473189
1320	0,050794223650958	0,0578486696375
1321	0,003823338368081	0,0564354036488
1322	0,001868921016446	0,0569146997973
1323	0,111503720179958	0,0569460030012
1324	0,039859769947545	0,0569193055757
1325	0,107111709388912	0,0542376259617
1326	0,225011625389759	0,0520958076437
1327	0,01916918873307	0,0515463132147
1328	0,111272541132098	0,0488570866789
1329	0,034908027734038	0,0473555857123
1330	0,00361815188221	0,0473829164156
1331	0,001868921016446	0,0498615499449
1332	0,00361815188221	0,0489720581012
1333	0,002139207940897	0,0487988745054
1334	0,137616244297377	0,048927995349
1335	0,128861781128612	0,0490315492222
1336	0,003110411283795	0,0490293120952
1337	0,000713103042937	0,0472591785133
1338	0,003337787363831	0,0472137329636
1339	0,120258871389306	0,0467297715965
1340	0,002397457597526	0,0467297715965
1341	0,061303417958098	0,0467313957114
1342	0,0274160274719	0,0467483698922
1343	0,007121269453992	0,0453075080112
1344	0,002025519900879	0,0451641355708
1345	0,002397457597526	0,0420377492618
1346	0,001426179529363	0,040556783746
1347	0,047306118618463	0,0400417917741
1348	0	0,0388158480356
1349	0,001868921016446	0,0387891275823
1350	0,007662740707358	0,038833554177
1351	0,017315233711398	0,0388233680568
1352	0,018964002247199	0,0385192088229
1353	0,111417178834362	0,0399420698141
1354	0,134331022148513	0,0399571648286
1355	0,15983648824253	0,0399214139143
1356	0,040718208980093	0,0392161561411
1357	0,006613753528105	0,039192097135
1358	0,000713103042937	0,0392069014748
1359	0,002581922833147	0,0376343651798
1360	0,006522255082251	0,0370751270811
1361	0,150753240499796	0,0359608681543
1362	0,036724791422786	0,0327651662414
1363	0,105286756143675	0,0325485750253
1364	0,04853283582707	0,0310082740863
1365	0,179266710945277	0,030617005941
1366	0,134999238769516	0,0306107636067
1367	0,114799335469538	0,0306028146134
1368	0,014090828354914	0,0305715007227
1369	0,012568617885428	0,0305751900035
1370	0,003181188479399	0,0286194308427
1371	0,002581922833147	0,0267785482552
1372	0	0,0267544878015
1373	0,003110411283795	0,0268052424776
1374	0,00273852171758	0,0280567805489
1375	0,001426179529363	0,0278116964052
1376	0,033792345799117	0,0289209993063
1377	0,009988424453251	0,028098629288
1378	0,002025519900879	0,0278597779422
1379	0,004493306447944	0,0294268105164
1380	0,00273852171758	0,0296999114289
1381	0,002139207940897	0,0316430374211
1382	0,020370726574997	0,0332484520556
1383	0,006290676087179	0,0341976348043
1384	0,004978782640872	0,0359412540623
1385	0,001312491489345	0,0378884247735
1386	0,014182326800767	0,0399713985287
1387	0,103218421267511	0,0416058686976
1388	0,005765146731503	0,0417899513045
1389	0,00273852171758	0,0415408817221
1390	0,001426179529363	0,0418480485325
1391	0,002139207940897	0,0412415736558
1392	0,002905224797923	0,0435076662593
1393	0,001426179529363	0,0458708753198
1394	0,000713103042937	0,0482035217924
1395	0,029113584508066	0,0505315915582
1396	0,001312491489345	0,052738707599
1397	0,004007803603703	0,0533753454709
1398	0,003451475403849	0,0529916510327
1399	0,007519257565466	0,0528684569163
1400	0,003181188479399	0,0532847566579
1401	0,001312491489345	0,0532971692191
1402	0,001426179529363	0,0544074888772
1403	0,002397457597526	0,0549235801626
1404	0,000713103042937	0,0575817303882
1405	0	0,0582212947963
1406	0,001426179529363	0,0605018258856
1407	0,004265930367907	0,0628896653955
1408	0,090945452355747	0,066019699807
1409	0,103102981327769	0,0688569877487
1410	0,080048660675735	0,0707738067782
1411	0,003737516679252	0,0714959564986
1412	0,010696433266702	0,0716151579604
1413	0,116813549643393	0,0733115186242
1414	0,02114258377953	0,0758450028958
1415	0,138416277046189	0,0784410974178
1416	0,113805203944202	0,0811768913858
1417	0,11374891102975	0,082142907333
1418	0,122053348063897	0,0848433128297
1419	0,138170870794189	0,0876461091838
1420	0,153470903571255	0,0887030169038
1421	0,131728145537472	0,0912338584411
1422	0,031849784732845	0,0933571750653
1423	0,093982308066496	0,0938368243926
1424	0,155832698875532	0,0971102723348
1425	0,117383246870268	0,100118040992
1426	0,199344691228285	0,100786209346
1427	0,172038387763179	0,103787782361
1428	0,163998356124483	0,106429822303
1429	0,165546806441201	0,10904946795
1430	0,16102037793526	0,111728243895
1431	0,195317891534376	0,11339604603
1432	0,009866180746854	0,114507912725
1433	0,096663167993362	0,115172359845
1434	0,077673817743495	0,116967282917
1435	0,180135590229979	0,118484088894
1436	0,212721614837219	0,119376446464
1437	0,150925725445695	0,120709180916
1438	0,200161344144532	0,122834567099
1439	0,05733812645573	0,125429875266
1440	0,162818364727158	0,126803036566
1441	0,169730688527668	0,129208397656
1442	0,219102408801319	0,131484564541
1443	0,201720567206351	0,134073555023
1444	0,136915853781558	0,135337359323
1445	0,051976659956725	0,135740685776
1446	0,042136448127773	0,135795443766
1447	0,128733670920435	0,136986264716
1448	0,179369418911746	0,136913142793
1449	0,186219922985465	0,137280814202
1450	0,194244099477436	0,137372968732
1451	0,069760324247402	0,136143815516
1452	0,209399111342886	0,134637647451
1453	0,202486420871886	0,133123612219
1454	0,078962323039492	0,132539873175
1455	0,178471399106531	0,132081490816
1456	0,162814490493389	0,131233981385
1457	0,136793874177583	0,129391272473
1458	0,234906502687943	0,128946462735
1459	0,213282327700996	0,12761404552
1460	0,048197964327671	0,125398051294
1461	0,212249319009707	0,123731334953
1462	0,187848020701926	0,120893740836
1463	0,184801374851675	0,118446236769
1464	0,188227419189689	0,116113590296
1465	0,145859733965512	0,113758823105
1466	0,079143160115259	0,111468719178
1467	0,05051910201248	0,108688650771
1468	0,129096090437658	0,108557892518
1469	0,113695675981389	0,107187177305
1470	0,065646218354604	0,106087738523
1471	0,094603903107459	0,103524560135
1472	0,150203212390566	0,100495867109
1473	0,184069029261394	0,0983499725033
1474	0,096834394006121	0,0955007119161
1475	0,168375276312925	0,0946917830102
1476	0,160757861523646	0,0923759935576
1477	0,185495264077232	0,0899614566221
1478	0,179411753362057	0,086841609397
1479	0,131335833058532	0,0839700741947
1480	0,083881719925748	0,0820243206127
1481	0,087094983182619	0,0812919840853
1482	0,005577898663095	0,0807002220127
1483	0,142550548289683	0,0788713567573
1484	0,027593400853798	0,0763191236735
1485	0,05237555198429	0,0736690262457
1486	0,008373439401054	0,0709042977252
1487	0,007766444772012	0,0699179088509
1488	0,081191614997797	0,0669366801609
1489	0,106084105620486	0,0640542041919
1490	0,094145243396377	0,0629363581919
1491	0,00273852171758	0,0603969539625
1492	0,000713103042937	0,058081219856
1493	0,000713103042937	0,0561372088398
1494	0,000713103042937	0,0527915888449
1495	0,000713103042937	0,0497548856355
1496	0,000713103042937	0,0490765304743
1497	0,000713103042937	0,0460545845319
1498	0,000713103042937	0,0433812285653
1499	0,000713103042937	0,0407513961109
1500	0,000713103042937	0,038072620166
1501	0,000713103042937	0,0359990968671
1502	0,000713103042937	0,0348786674803
1503	0,000713103042937	0,0341671532093
1504	0,000713103042937	0,0323331105323
1505	0,000713103042937	0,0307276364681
1506	0,000713103042937	0,0298085832272
1507	0,000713103042937	0,0284774728903
1508	0,000713103042937	
1509	0,000713103042937	
1510	0,000713103042937	
1511	0,000713103042937	
1512	0,000713103042937	
1513	0,000713103042937	
1514	0,000713103042937	
1515	0,000713103042937	
1516	0,000713103042937	
1517	0,000713103042937	
1518	0,000713103042937	
1519	0,000713103042937	
1520	0,000713103042937	
1521	0,000713103042937	
1522	0,000713103042937	
1523	0,000713103042937	
1524	0,000713103042937	
1525	0,000713103042937	
1526	0,000713103042937	
1527	0,000713103042937	
1528	0,000713103042937	
1529	0,000713103042937	
1530	0,000713103042937	
1531	0,000713103042937	
1532	0,000713103042937	
1533	0,000713103042937	
1534	0,000713103042937	
1535	0,000713103042937	
1536	0,000713103042937	
1537	0,000713103042937	
1538	0,000713103042937	
1539	0,001312491489345	
1540	0,001312491489345	
1541	0,001426179529363	
